page_id_from,page_id_to
1596343,534366
1596343,361176
1596343,326708
1596343,4848272
1596343,2093225
1596343,17568685
1596343,3414021
1596343,42636
1596343,43715
1596343,363279
1596343,984217
1596343,42172
1596928,168006
1596928,90461
1596928,325018
1596928,292440
1596928,43468
1596928,29922
1598551,1237033
1600730,332836
1600730,5887652
1600730,9428
1600730,732910
1600730,69880
1600730,30535
1600730,29778
1600730,193231
1600730,176858
1600730,32897
1601022,621756
1602742,5233
1602742,196670
1610152,23278520
1610152,39626432
1610152,15641
1610152,33983258
1610152,32817
1613271,318998
1613271,309649
1613271,39626432
1613271,1563002
1613271,634064
1613271,20076
1613271,20395872
1613271,53242
1613271,194910
1613271,34078
1617112,1545671
1617112,2030
1617112,4001
1617112,6046
1617112,1539420
1617112,23368424
1617112,1617112
1617112,16329
1617112,42927
1617112,20345
1617112,47643
1617112,61540
1617112,22702
1617112,304546
1617112,44692
1617112,24297
1617112,681770
1618066,21235224
1618066,427730
1618066,13076
1618066,196767
1618066,63092
1618066,4023913
1623940,105371
1623940,6176
1623940,18823
1623940,390766
1624086,496675
1624086,534366
1624086,43671127
1624086,20312
1624086,276356
1624086,5043192
1624086,5122699
1624086,61479
1624086,74461
1624086,6827709
1624086,13736167
1624086,5195275
1624086,25169
1624086,43823
1624086,25530
1624086,25428
1624086,20999991
1624086,27337
1624086,26940
1624086,447881
1626386,344866
1626386,27485485
1626386,27485413
1626386,161739
1626386,76259
1626386,20188
1626386,37015
1627834,44154
1627834,18836110
1627834,11508
1627834,57876
1627834,253972
1627834,23909513
1627834,147123
1627834,151351
1627834,153269
1627834,153575
1627834,153576
1627834,144835
1627834,252902
1627834,54386
1627834,74344
1628331,36917
1628331,78249
1628331,19636733
1628331,240390
1628331,246186
1628331,64258
1628331,548212
1628331,48532
1628331,230197
1628331,234756
1628331,675561
1628331,20396
1628331,6437759
1628331,32817
1632509,265577
1632509,21234593
1632509,323396
1632509,3414021
1632509,13076
1632509,15898
1632509,204498
1632509,100413
1632509,3301347
1637067,45256375
1637067,1102404
1637067,1314336
1637067,525736
1637067,1467805
1637067,426193
1638933,1273
1638933,872956
1638933,13486
1638933,44920
1638933,97092
1638933,30536
1639387,1543867
1639387,33163
1640333,12775
1640333,49241
1640333,106363
1640333,33163
1643925,102973
1643925,10683
1643925,14626
1643925,296912
1643925,60368
1643925,15744
1643925,273777
1643925,43855
1643925,102574
1643925,33718
1644203,21473
1644780,3356
1644780,49966
1644780,419342
1644780,7977772
1644780,51584
1644780,284163
1644780,5043192
1644780,48874
1644780,310344
1644780,23486968
1644780,99328
1644780,3592608
1644780,230189
1644780,7161476
1644780,537683
1644780,1687680
1644780,7159912
1646208,19763
1646208,60048
1646705,156589
1646705,392441
1646705,57610
1646705,32817
1648431,8485
1648431,161570
1652577,1446546
1652577,38939
1652577,219948
1652577,137241
1652577,156198
1653654,13867
1653654,4689709
1653654,84271
1653654,19734
1653654,314742
1653654,373223
1653654,162510
1656784,7814042
1656784,578152
1656784,303089
1656784,316592
1656784,42635
1656784,403293
1656784,424778
1656784,2020834
1656784,156126
1656784,306724
1656784,306723
1656784,690256
1656784,432254
1656784,345802
1656784,308405
1656784,311937
1656784,439260
1656784,305487
1656784,665823
1656784,247468
1656784,306401
1656784,994160
1656784,306325
1656784,356167
1656784,2162222
1656784,345792
1656784,303225
1656784,303951
1656966,3235
1656966,3270
1656966,150871
1656966,150876
1656966,151083
1656966,174710
1656966,13168
1656966,104929
1656966,16292
1668734,3418303
1669496,434931
1669496,9103381
1669496,305673
1669496,563975
1669496,37998
1669496,45238
1669496,1726480
1669496,39764
1669496,63092
1669496,144439
1669496,318911
1669496,67519
1669496,557007
1669496,563982
1669684,264799
1669684,16509
1669684,5409978
1672146,251011
1672146,8145410
1672146,143983
1672146,1290018
1672146,10858
1672146,231699
1672146,13076
1672146,46858
1672146,15941
1672146,164390
1672146,37252
1672146,85036
1672146,70938
1672146,311840
1672146,46531
1672146,163282
1672146,55490
1672146,398198
1672146,147672
1672146,161366
1672146,3301347
1672146,171528
1673620,1806
1673620,243545
1673620,8269855
1673620,4848272
1673620,17568685
1673620,331620
1673620,273437
1673620,890651
1674503,163222
1686203,1700594
1686203,8618
1686203,665012
1686203,1117939
1686203,615883
1686203,708834
1686203,615874
1686203,4474885
1686203,507433
1686203,5149412
1686203,3110568
1686203,8394247
1686203,501452
1686203,205247
1686203,2169603
1686203,413261
1686203,547384
1686203,220160
1687680,20238168
1687680,72671
1687680,2346975
1687680,534366
1687680,61618
1687680,4041
1687680,279641
1687680,19283178
1687680,49966
1687680,21476709
1687680,1644780
1687680,8580
1687680,4848272
1687680,10277
1687680,284163
1687680,11638
1687680,3052601
1687680,670569
1687680,42411
1687680,310344
1687680,15703656
1687680,232595
1687680,20672
1687680,1209075
1687680,230189
1687680,7161476
1687680,9365809
1687680,23831
1687680,24149
1687680,1687680
1687680,24194
1687680,23805
1687680,24027
1687680,23807
1687680,24028
1687680,59205
1687680,191043
1687680,221749
1687680,25427
1687680,31665644
1687680,541346
1687680,48569
1687680,338256
1687680,32817
1687904,393681
1687904,444645
1687904,637432
1687904,78568
1687904,24020
1687904,39660
1687904,1687680
1687904,23805
1687904,23808
1693540,5042706
1693540,534366
1693540,3356
1693540,5043192
1693540,1673620
1693540,257169
1693540,426208
1693540,25473
1693540,7412236
1695097,646878
1695097,40548
1695229,615942
1695229,896430
1695229,1828
1695229,849886
1695229,4367
1695229,894369
1695229,222789
1695229,20905
1695229,462001
1695229,57570
1695229,529681
1695229,25151882
1700593,55188
1700593,40418
1700593,8145410
1700593,9238
1700593,506254
1700593,62417
1700593,145837
1700593,140824
1700593,27875
1700593,31372
1700594,2437065
1700594,2113653
1700594,1142794
1700594,1686203
1700594,615883
1700594,708834
1700594,615874
1700594,4474885
1700594,26276416
1700594,1297124
1700594,47334241
1700594,8394247
1700594,15326144
1700594,25624
1700594,26909
1700594,33163
1700594,2108060
1700594,77880
1700594,728776
1707515,133249
1707515,1125056
1707515,33536
1709914,472353
1709914,254781
1709914,1592
1709914,63157
1709914,152755
1709914,238342
1709914,76370
1709914,187895
1709914,12958
1709914,65414
1709914,133392
1709914,355236
1709914,178303
1709914,20540
1709914,21511
1709914,30172853
1709914,24503
1709914,57215
1709914,32668
1710418,37728824
1710418,25276055
1710418,361176
1710418,83688
1710418,21593355
1710418,18933360
1710418,3382
1710418,27005455
1710418,731994
1710418,151451
1710418,2627820
1710418,144171
1710418,24424228
1710418,2393147
1710418,167805
1710418,33715219
1710418,23680998
1710418,19583036
1710418,1212268
1710418,168540
1710418,21487008
1710418,180519
1710418,25538
1710418,332538
1710418,6479315
1710418,34016927
1710418,88923
1710418,14032644
1710418,31329803
1710418,24230625
1710418,11047281
1716206,2731583
1716206,551215
1716206,189474
1716206,87585
1716206,1128052
1716206,1170708
1716206,1281068
1716206,47643
1716206,21453
1716206,697242
1716206,30172853
1716206,22416
1716206,839238
1716206,512056
1716206,97104
1716206,31460
1716206,3301347
1716206,51339
1718776,3986
1718776,527165
1718776,25523
1723516,1964004
1723516,201049
1723516,998494
1723516,1417467
1723516,2107034
1723516,194244
1723516,302577
1723516,685780
1723516,1964402
1723516,382889
1723516,17915
1723516,4026614
1723516,391834
1723516,1964010
1723516,2186352
1723516,65961
1723516,262376
1723516,262030
1723516,1547951
1723516,489963
1724462,72671
1724462,534366
1724462,2534952
1724462,4848272
1724462,563975
1724462,145422
1724462,512734
1724462,1687680
1724462,376619
1724462,3836728
1724462,1092982
1724462,23324667
1726480,1838387
1726480,3414021
1726480,5043192
1726480,1674503
1726480,95871
1726480,335077
1726480,2844938
1726480,25473
1726480,21214078
1728804,217706
1728975,275811
1728975,2346975
1728975,534366
1728975,38895
1728975,419342
1728975,3052601
1728975,13076
1728975,20502322
1728975,21978
1728975,21492751
1728975,20999991
1729356,4418261
1729356,1514559
1729356,238832
1729356,2480774
1729356,5849242
1729356,2113653
1729356,5778203
1729356,2276820
1729356,1417888
1729356,12170914
1729356,13012881
1729356,20682666
1729356,429800
1729356,1550506
1729356,2442300
1729356,9604959
1729356,23243705
1729356,240819
1729356,1729366
1729356,262793
1729356,37491848
1729356,52828
1729356,13390843
1729356,2062342
1729356,772173
1729356,2286032
1729356,19047
1729356,198092
1729356,300468
1729356,670428
1729356,457011
1729356,16100029
1729356,1547798
1729356,65961
1729356,15977102
1729356,1439517
1729356,1818978
1729356,262376
1729356,2441596
1729356,399783
1729356,12489251
1729356,164910
1729356,2614119
1729356,22878014
1729356,164640
1729356,31239539
1729356,1547951
1729356,167378
1729356,670462
1729356,3493545
1729356,30863215
1729366,4418261
1729366,1514559
1729366,238832
1729366,2480774
1729366,2259502
1729366,534624
1729366,5778203
1729366,1964004
1729366,2571986
1729366,2276820
1729366,1417888
1729366,998494
1729366,13012881
1729366,20682666
1729366,2350072
1729366,5421650
1729366,1550506
1729366,2442300
1729366,782187
1729366,9604959
1729366,23243705
1729366,8000433
1729366,262793
1729366,20948288
1729366,5447007
1729366,3877687
1729366,3056011
1729366,52828
1729366,2199290
1729366,13390843
1729366,2062342
1729366,671836
1729366,772173
1729366,2286032
1729366,19047
1729366,198092
1729366,1964010
1729366,15272343
1729366,670428
1729366,457011
1729366,1547798
1729366,2516282
1729366,2482750
1729366,2360831
1729366,1818978
1729366,2441596
1729366,399783
1729366,12489251
1729366,164910
1729366,31239539
1729366,167378
1729366,670462
1729366,3493545
1729366,1858321
1729366,30863215
1731470,215829
1731470,165507
1731470,495150
1731470,3382
1731470,1535727
1731470,1126578
1731470,166539
1731470,12520860
1731470,48375799
1731470,319659
1731470,34768335
1731470,16175
1731470,23680998
1731470,523032
1731470,2215547
1731470,215642
1731470,7352704
1731470,19499
1731470,214210
1731470,84275
1731470,14995351
1731470,8135890
1731470,2172695
1731470,6803715
1731470,23300
1731470,215566
1731470,21377045
1731470,2110323
1731470,27152
1731470,276890
1731470,401017
1731470,495350
1731470,47747350
1731470,34071
1734284,38895
1734284,77413
1734284,998335
1734284,50850
1734284,954222
1734284,77502
1734284,24227
1734284,24297
1735656,5847204
1735656,188038
1735656,335077
1740080,51335
1740080,4848272
1740080,65221
1740080,16380
1740080,123612
1740080,15942
1740080,49894
1740080,216669
1740080,143240
1740080,216359
1740080,696024
1747792,2091968
1747792,50908
1747821,372409
1747821,534366
1747821,415702
1747821,27630477
1747821,1959465
1747821,4848272
1747821,39626432
1747821,10518
1747821,38301
1747821,10979
1747821,314992
1747821,5043192
1747821,415036
1747821,26033941
1747821,426208
1747821,21566
1747821,25671
1747821,93791
1747821,32817
1750111,1239
1750111,334346
1750111,44920
1750111,27884
1750111,204310
1750635,3796005
1750635,595
1750635,3698121
1750635,980836
1750635,345090
1750635,1439752
1750635,669421
1750635,2080298
1750635,670270
1750635,10218362
1750635,4991888
1750635,1978564
1750635,2107034
1750635,498335
1750635,3040386
1750635,2563973
1750635,2564028
1750635,5679842
1750635,1547532
1750635,933652
1750635,259041
1750635,5729749
1750635,2056135
1750635,17679324
1750635,12509095
1750635,324427
1750635,8929079
1750635,382889
1750635,3920935
1750635,5379817
1750635,4530612
1750635,15209530
1750635,17915
1750635,383481
1750635,1421422
1750635,914132
1750635,2286032
1750635,630789
1750635,2186447
1750635,1549452
1750635,2795581
1750635,5729648
1750635,1924889
1750635,16100029
1750635,2575642
1750635,4036250
1750635,2101432
1750635,1439517
1750635,7432373
1750635,12397961
1750635,262376
1750635,5972057
1750635,1896352
1750635,1118005
1750635,2022317
1750635,12450517
1754943,20238168
1754943,164614
1754943,264799
1754943,265935
1756209,47923
1761838,301816
1762460,102690
1762460,921570
1762460,158894
1762460,10510
1762460,113348
1762460,343560
1762460,1563002
1762460,39942
1762460,104492
1762460,86665
1762460,90239
1762460,273777
1762460,102467
1762460,10332471
1762460,249897
1762460,29912051
1762460,199714
1762460,294260
1762460,685608
1762460,43823
1762460,1996436
1762460,144196
1762460,1327710
1762460,102910
1762460,179331
1778172,534366
1778172,5052153
1778172,159599
1778172,1838387
1778172,4221870
1778172,264319
1778172,3059677
1778172,8774
1778172,142241
1778172,158879
1778172,11955
1778172,44059
1778172,51884
1778172,48874
1778172,14709
1778172,104492
1778172,23369262
1778172,15777
1778172,301864
1778172,58576
1778172,179572
1778172,59533
1778172,7907317
1778172,19831
1778172,18995
1778172,38828
1778172,57187
1778172,20110751
1778172,57317
1778172,1168349
1778172,170020
1778172,25832
1778172,29490
1778172,2907464
1778172,7412236
1778172,273484
1778172,32836
1778562,1686
1778562,30876488
1778562,2238
1778562,7471
1778562,77413
1778562,1159512
1778562,24061
1778562,24242
1778562,24227
1778562,23937
1778562,38889
1779815,275811
1779815,72671
1779815,2847
1779815,56472
1779815,523522
1779815,40300457
1779815,4848272
1779815,23306893
1779815,3052601
1779815,145933
1779815,1728975
1779815,393865
1779815,376619
1779815,26909
1779981,192481
1779981,731994
1779981,1126578
1779981,168540
1779981,159966
1779981,168552
1779981,18366271
1779981,18938265
1783987,534366
1783987,159599
1783987,144809
1783987,6984
1783987,8079
1783987,1022756
1783987,60070
1783987,337250
1783987,19394613
1783987,20584
1783987,704723
1783987,20395872
1783987,26941
1783987,154698
1792975,3212
1792975,5132
1792975,177840
1792975,213163
1792975,91084
1792975,101407
1792975,52711
1792975,6907468
1792975,564099
1792975,25493
1792975,51039
1794780,1592
1794780,48918
1794780,50534
1794780,85667
1794780,150891
1794780,196667
1794780,72708
1794780,160204
1794780,46721
1794780,150914
1794780,150916
1794780,171789
1794780,196670
1794780,46389
1794780,187387
1794780,46823
1794780,20540
1794780,328931
1794780,30172853
1794780,166344
1794780,47923
1796759,265577
1796759,46836
1796759,4848272
1796759,3414021
1796759,5043192
1796759,69300
1796759,7907317
1796759,4915709
1796759,5409978
1796759,17380298
1796759,50526
1796759,26232
1796759,1307672
1796759,29922
1796759,3301347
1796759,32817
1797844,27126603
1797844,213668
1797844,46389
1797844,15941
1797844,200608
1797844,69880
1797844,32375
1798430,19640
1798430,25473
1798430,25433
1798695,178847
1798695,303250
1798695,399992
1798695,327655
1800323,1963902
1800323,534624
1800323,201049
1800323,194244
1800323,302577
1800323,685780
1800323,1554049
1800323,1918850
1800323,198092
1800323,200446
1800323,1399994
1800323,2186352
1800323,2360831
1800323,391932
1800323,1547951
1800772,4418261
1800772,1514559
1800772,238832
1800772,2480774
1800772,1729356
1800772,11825477
1800772,5849242
1800772,595
1800772,980836
1800772,5778203
1800772,2276820
1800772,222469
1800772,1417888
1800772,12170914
1800772,13012881
1800772,20682666
1800772,2350072
1800772,5421650
1800772,1550506
1800772,2442300
1800772,23243705
1800772,1729366
1800772,262793
1800772,20948288
1800772,52828
1800772,2062342
1800772,772173
1800772,2286032
1800772,19047
1800772,391834
1800772,15272343
1800772,670428
1800772,1547798
1800772,2516282
1800772,15977102
1800772,1818978
1800772,2441596
1800772,12489251
1800772,164910
1800772,2614119
1800772,22878014
1800772,31239539
1800772,670462
1800772,3493545
1800772,30863215
1802561,308502
1802561,143682
1802561,99199
1802561,76640
1802561,33277
1804168,1834614
1804168,13765
1804168,7907317
1804168,20762
1818978,4418261
1818978,1729356
1818978,11825477
1818978,5849242
1818978,2259502
1818978,5778203
1818978,2571986
1818978,2276820
1818978,1417888
1818978,12170914
1818978,13012881
1818978,5421650
1818978,1550506
1818978,2442300
1818978,9604959
1818978,23243705
1818978,1729366
1818978,262793
1818978,20948288
1818978,5447007
1818978,3056011
1818978,2199290
1818978,13390843
1818978,2062342
1818978,2286032
1818978,19047
1818978,670428
1818978,2516282
1818978,15977102
1818978,2441596
1818978,399783
1818978,12489251
1818978,164910
1818978,22878014
1818978,31239539
1818978,167378
1818978,670462
1818978,3493545
1818978,30863215
1829126,175056
1829126,44154
1829126,562802
1829126,70716
1829126,221145
1829126,140639
1829126,50012
1829126,866273
1829126,20603
1829126,21019
1829126,54386
1829126,24244
1829126,47437
1829126,24072
1829126,24074
1829126,44886
1829126,44525
1829126,21490957
1829126,30536
1829126,154239
1829188,2062
1829188,11638
1829188,21787
1829188,23791
1829188,47437
1829188,53050
1829188,44886
1829188,338821
1829188,142743
1830969,450299
1830969,5233
1830969,80833
1830969,57876
1830969,15596
1830969,7586493
1830969,1830969
1833012,1128052
1833012,48701
1835552,18949253
1835552,177840
1835552,43373
1835552,7891
1835552,18995
1835552,568801
1835552,419280
1835627,723681
1835627,10152
1835627,23909513
1835627,236515
1835627,347106
1835627,80445
1838387,161947
1838387,555489
1838387,2877705
1838387,534366
1838387,3414021
1838387,1726480
1838387,1674503
1838387,627769
1838387,206211
1838387,19640
1838387,130715
1838387,216359
1838387,1149381
1840720,165453
1847143,33536
1847198,10380537
1847198,19065069
1847198,419342
1847198,1290018
1847198,18247133
1847198,13076
1847198,89530
1847198,354361
1847198,242476
1847198,415036
1847198,18247224
1847198,100456
1847198,154191
1847198,1281068
1847198,434606
1847198,39660
1847198,16823723
1847198,351873
1847198,3301347
1856045,4848272
1856045,426208
1856045,25433
1856854,286844
1856854,363326
1856854,65064
1858321,1514559
1858321,2480774
1858321,2259502
1858321,534624
1858321,2571986
1858321,784152
1858321,1417888
1858321,13012881
1858321,20682666
1858321,2350072
1858321,5421650
1858321,2442300
1858321,1729366
1858321,262793
1858321,5447007
1858321,3056011
1858321,52828
1858321,2199290
1858321,19047
1858321,198092
1858321,670428
1858321,2482750
1858321,2441596
1858321,164910
1858321,31239539
1858321,167378
1858321,670462
1858321,3493545
1858321,30863215
1861441,72671
1861441,4848272
1861441,12731
1861441,5043192
1861441,1209075
1861441,426208
1861441,25473
1861441,2017814
1865085,276356
1865085,67763
1865085,523032
1865085,276361
1865085,8135890
1865085,19371120
1865085,45979
1866452,251081
1868128,1868128
1868783,364788
1868783,389901
1868783,173668
1868783,62004
1868783,43421
1868783,26202
1868783,33870
1868783,33820
1868783,1394623
1869875,665335
1869875,222417
1871757,1525152
1871757,24140
1873613,19065069
1873613,105439
1873613,419342
1873613,4848272
1873613,12153654
1873613,69236
1873613,26091
1873613,16823723
1873613,351873
1873613,414916
1875303,372409
1875303,170721
1875303,68904
1878091,24148454
1878091,788409
1878091,881937
1878091,971392
1878091,739547
1878091,346979
1878091,23568660
1878091,730592
1878091,88258
1878091,360815
1880951,869926
1880951,1247
1880951,808
1880951,442633
1880951,11466
1880951,164390
1880951,15872
1880951,169033
1880951,19222532
1880951,55490
1881146,308
1881146,144475
1881146,216965
1881146,65139
1881146,15600
1881146,33954
1881320,534366
1881320,3382
1881320,144171
1881320,1235335
1881320,12520860
1881320,23680998
1881320,1881320
1881320,23805
1881501,13486
1881501,54370620
1881501,455164
1881501,18934
1888299,308
1888299,11959
1888299,14631
1889395,50908
1889736,18933396
1889736,419342
1889736,19658140
1889736,453929
1889736,986814
1889736,5099278
1893748,186184
1893748,1280290
1893748,17741
1893748,33617
1896352,595
1896352,980836
1896352,345090
1896352,76772
1896352,2080298
1896352,670270
1896352,10218362
1896352,4991888
1896352,423676
1896352,1417467
1896352,11983898
1896352,2107034
1896352,498335
1896352,3040386
1896352,2563973
1896352,2564028
1896352,5679842
1896352,194244
1896352,8352185
1896352,12259758
1896352,302577
1896352,1547532
1896352,933652
1896352,259041
1896352,460774
1896352,5729749
1896352,2056135
1896352,1554049
1896352,12509095
1896352,1964402
1896352,8929079
1896352,382889
1896352,3920935
1896352,5379817
1896352,4530612
1896352,15209530
1896352,2062342
1896352,1421422
1896352,914132
1896352,9637353
1896352,2186447
1896352,1549452
1896352,2795581
1896352,5729648
1896352,1924889
1896352,16100029
1896352,15977102
1896352,4036250
1896352,2101432
1896352,1439517
1896352,1750635
1896352,12397961
1896352,262376
1896352,5972057
1896352,16033363
1896352,2492789
1896352,1118005
1896352,2022317
1896352,12450517
1896352,1551805
1896715,82767
1896715,19332140
1896715,16278
1896715,415036
1903368,5050
1903368,78468
1903368,53528
1903368,16545
1903368,4689709
1903368,519437
1903368,7722108
1903368,1875303
1903368,335453
1903705,6452
1903705,18010
1903705,23746
1903705,2192581
1903705,24194
1903705,24380
1903705,31665644
1915692,251849
1915692,63403
1915692,12153654
1915692,70602
1915692,63405
1915692,350578
1915692,451733
1915692,6391151
1915692,594891
1915692,24507
1915692,4840792
1915692,241547
1918850,1963902
1918850,8593222
1918850,534624
1918850,201049
1918850,998494
1918850,1417467
1918850,1800323
1918850,1920271
1918850,302577
1918850,324427
1918850,1964402
1918850,37491848
1918850,17915
1918850,671836
1918850,2261491
1918850,198092
1918850,4026614
1918850,630789
1918850,457011
1918850,2186352
1918850,2360831
1918850,262030
1918850,1547951
1918850,489963
1920271,222469
1920271,307050
1920271,198092
1924889,595
1924889,3698121
1924889,980836
1924889,345090
1924889,2080298
1924889,670270
1924889,11983898
1924889,2107034
1924889,498335
1924889,3040386
1924889,2563973
1924889,2564028
1924889,5679842
1924889,21485521
1924889,933652
1924889,259041
1924889,12509095
1924889,8929079
1924889,382889
1924889,3920935
1924889,5435926
1924889,5379817
1924889,4530612
1924889,1421422
1924889,914132
1924889,9637353
1924889,2186447
1924889,1549452
1924889,2795581
1924889,16100029
1924889,2575642
1924889,2101432
1924889,1439517
1924889,1750635
1924889,262376
1924889,5972057
1924889,1896352
1924889,2022317
1924889,12450517
1928850,21817157
1928850,166514
1928850,367801
1928850,534366
1928850,12832865
1928850,28291766
1928850,182688
1928850,224672
1928850,335005
1928850,3414021
1928850,189322
1928850,15992
1928850,145422
1928850,21816397
1928850,21825423
1928850,188359
1928850,61909
1928850,10282408
1928850,22468
1928850,367103
1928850,409052
1928850,535821
1928850,25433
1928850,185232
1928850,1199173
1928850,42640
1928850,2095829
1928850,168850
1928850,184136
1928850,365245
1928850,18938721
1929890,1167367
1929890,151069
1929890,50012
1929890,39363
1929890,13168
1929890,233686
1929890,75910
1929890,731804
1929890,7567080
1929890,331457
1929890,26992
1929890,3283673
1929890,74344
1931735,698978
1931735,12168479
1931735,563094
1931735,2411933
1933869,3010
1933869,8617
1933869,12754
1933869,703113
1933869,1258769
1933869,99019
1934139,38447
1934139,7362
1934139,38895
1934139,11638
1934139,27485249
1934139,38197
1934139,161735
1934139,246359
1934139,38889
1934139,251548
1934139,38826
1934516,37728824
1934516,59720
1934516,33754098
1934516,83688
1934516,76772
1934516,151451
1934516,166539
1934516,8083
1934516,217184
1934516,721002
1934516,325191
1934516,162870
1934516,1575279
1934516,23680998
1934516,523032
1934516,306478
1934516,165567
1934516,168540
1934516,159966
1934516,214210
1934516,8135890
1934516,146167
1934516,22570683
1934516,21377045
1934516,1532027
1934516,34071
1934516,1982061
1934790,1560
1934790,2425
1934790,158512
1934790,170105
1934790,25439083
1934790,31058
1934790,167887
1937422,983
1937422,534366
1937422,54219
1937422,16143
1937422,20435
1937422,300279
1938336,2731583
1938336,18951616
1938336,921570
1938336,158894
1938336,365352
1938336,171268
1938336,4221870
1938336,8340
1938336,8629
1938336,4848272
1938336,158879
1938336,104492
1938336,67763
1938336,175431
1938336,105022
1938336,50016
1938336,1938336
1938336,5388440
1938336,231156
1938336,163282
1938336,53242
1938336,50908
1938336,93791
1938336,335195
1938336,180487
1938336,1327710
1938336,102910
1938336,32901
1942574,2731583
1942574,23292229
1942574,534366
1942574,158177
1942574,3162905
1942574,3414021
1942574,49544
1942574,192532
1944587,849886
1944587,670087
1944587,4367
1944587,897177
1944587,8618
1944587,15524
1944587,1481539
1944587,20905
1944587,57570
1944587,533467
1944587,529681
1959465,211367
1959465,361176
1959465,170721
1959465,27630477
1959465,158177
1959465,80128
1959465,264094
1959465,9428
1959465,1747821
1959465,16743
1959465,22068
1959465,21566
1959465,25671
1963902,201049
1963902,998494
1963902,1800323
1963902,194244
1963902,302577
1963902,324427
1963902,2261491
1963902,1918850
1963902,4026614
1963902,200446
1963902,391834
1963902,2186352
1963902,2360831
1963902,391932
1963902,1547951
1963902,489963
1964004,4934589
1964004,980836
1964004,1439752
1964004,998494
1964004,1978564
1964004,2107034
1964004,12259758
1964004,21485521
1964004,21563419
1964004,324427
1964004,1964402
1964004,1729366
1964004,5447007
1964004,37491848
1964004,3056011
1964004,2199290
1964004,671836
1964004,11870943
1964004,12122432
1964004,9637353
1964004,2261491
1964004,198092
1964004,4026614
1964004,630789
1964004,2186447
1964004,1964010
1964004,457011
1964004,5729648
1964004,2186352
1964004,2101432
1964004,12397961
1964004,8688902
1964004,2441596
1964004,1547951
1964004,167378
1964004,670462
1964004,3493545
1964004,489963
1964010,4934589
1964010,7697641
1964010,980836
1964010,1439752
1964010,5778203
1964010,1964004
1964010,18014198
1964010,1417888
1964010,998494
1964010,11511365
1964010,2350072
1964010,5421650
1964010,11983898
1964010,1978564
1964010,2107034
1964010,12259758
1964010,21485521
1964010,21563419
1964010,12509095
1964010,324427
1964010,1964402
1964010,8929079
1964010,5379817
1964010,4530612
1964010,1729366
1964010,37491848
1964010,3056011
1964010,2199290
1964010,13390843
1964010,671836
1964010,11870943
1964010,12122432
1964010,8093228
1964010,914132
1964010,9637353
1964010,2261491
1964010,4026614
1964010,630789
1964010,2186447
1964010,457011
1964010,5729648
1964010,2186352
1964010,2101432
1964010,1750635
1964010,12397961
1964010,8688902
1964010,2441596
1964010,5972057
1964010,1547951
1964010,1723516
1964010,489963
1964402,4934589
1964402,238832
1964402,980836
1964402,1439752
1964402,1964004
1964402,998494
1964402,1978564
1964402,483149
1964402,7404943
1964402,21563419
1964402,23243705
1964402,191314
1964402,1554049
1964402,324427
1964402,8000433
1964402,4530612
1964402,37491848
1964402,2199290
1964402,17915
1964402,671836
1964402,9637353
1964402,2261491
1964402,1918850
1964402,4026614
1964402,630789
1964402,391834
1964402,2186447
1964402,1964010
1964402,457011
1964402,1924889
1964402,15271684
1964402,2186352
1964402,65961
1964402,2101432
1964402,669903
1964402,1750635
1964402,2360831
1964402,262376
1964402,1547951
1964402,1723516
1964402,489963
1967112,66910
1967112,4233
1967112,7434
1967112,44354
1967112,42083
1967112,6548
1967112,67370
1967112,8182
1967112,63146
1967112,9615
1967112,362515
1967112,65319
1967112,12153654
1967112,10979
1967112,64962
1967112,919726
1967112,12317
1967112,62031
1967112,64612
1967112,209274
1967112,80933
1967112,64689
1967112,60203
1967112,572862
1967112,337688
1967112,46469093
1967112,208687
1967112,45969
1967112,186300
1967112,16578
1967112,105373
1967112,20864
1967112,164713
1967112,24176
1967112,24472
1967112,64719
1967112,165441
1967112,24546
1967112,744872
1967112,229818
1967112,511567
1967112,102300
1967112,32603
1967112,33175
1967112,313284
1967317,523876
1967317,163154
1967317,113575
1967317,32375
1972777,736
1972777,534366
1972777,264061
1972777,10276064
1972777,6824
1972777,3414021
1972777,14627
1972777,16278
1972777,279089
1972777,25867
1972777,25523
1972777,1152227
1972777,335195
1972777,87418
1976138,301882
1976138,2731583
1976138,7554
1976138,427665
1976138,26743
1976348,720564
1976348,534366
1976348,1644780
1976348,12153654
1976348,2708922
1976348,48874
1976348,151210
1976348,3844691
1976348,99328
1976348,606490
1976348,986814
1976348,557007
1976348,31350
1976348,32836
1976348,32817
1976579,1754943
1976579,20238168
1976579,93815
1976579,1323461
1976579,197386
1976579,263101
1976579,1393758
1978564,595
1978564,980836
1978564,345090
1978564,1439752
1978564,1964004
1978564,201049
1978564,669421
1978564,1417888
1978564,998494
1978564,670270
1978564,7441088
1978564,194244
1978564,483149
1978564,302577
1978564,259041
1978564,21563419
1978564,685780
1978564,191314
1978564,1554049
1978564,12509095
1978564,1964402
1978564,382889
1978564,8000433
1978564,5379817
1978564,4530612
1978564,37491848
1978564,17915
1978564,671836
1978564,383481
1978564,9637353
1978564,2261491
1978564,198092
1978564,4026614
1978564,200446
1978564,630789
1978564,2186447
1978564,1964010
1978564,457011
1978564,5729648
1978564,16100029
1978564,2186352
1978564,65961
1978564,2101432
1978564,1439517
1978564,669903
1978564,1750635
1978564,262376
1978564,16033363
1978564,391932
